title;category;capacity_unit;item_code;cluster_local;cluster_global;mixed_cluster;cluster_size;allocation_type
美吾髮快速染髮霜超值組;美妝個清;g;12005089004;1;90;90;79;common allocation
美吾髮植優護髮染髮霜_6號自然深棕;美妝個清;g;12005109003;3;92;92;90;common allocation
綠的藥皂80gx6;美妝個清;g;12010001001;5;94;94;27;common allocation
花王香皂禮盒- 優雅花香;美妝個清;g;12010020001;6;95;95;25;common allocation
雪芙蘭柔膚香皂;美妝個清;g;12010022001;3;92;92;90;common allocation
棕欖香皂-蘆薈保濕配方;美妝個清;g;12010023001;3;92;92;90;common allocation
澳洲NATM精油香皂-清檸羅勒與柑橘;美妝個清;g;12010034001;2;91;91;81;common allocation
麗仕持久香氛皂媚惑幽香;美妝個清;g;12010036001;5;94;94;27;common allocation
麗仕柔膚香氛皂水嫩柔膚;美妝個清;g;12010037001;3;92;92;90;common allocation
日本牛乳石鹼牛乳香皂3入裝(茉莉清爽);美妝個清;g;12010040001;0;89;89;22;common allocation
美國Ivory香皂-90gx3;美妝個清;g;12010041001;5;94;94;27;common allocation
美國Ivory香皂-90gx3;美妝個清;g;12010042001;5;94;94;27;common allocation
美國Ivory原味香皂113gx10;美妝個清;g;12010049001;3;92;92;90;common allocation
美國Ivory蘆薈香皂113gx10;美妝個清;g;12010051001;0;89;89;22;common allocation
沙威隆經典抗菌皂;美妝個清;g;12010052001;1;90;90;79;common allocation
家樂福巴黎美妝馬賽香皂-橄欖檸檬100gx2;美妝個清;g;12010053001;6;95;95;25;common allocation
澳洲NATM精油香皂-卡卡度果與粉紅百合;美妝個清;g;12010055001;2;91;91;81;common allocation
彎彎全效控油皂-白麝香-100g;美妝個清;g;12010058001;4;93;93;52;common allocation
美琪樂皂;美妝個清;g;12010059001;1;90;90;79;common allocation
彎彎浴皂;美妝個清;g;12010060001;4;93;93;52;common allocation
澳洲NATM精油香皂-羊奶;美妝個清;g;12010065001;2;91;91;81;common allocation
澳洲NATM精油香皂-活性碳200g;美妝個清;g;12010067001;2;91;91;81;common allocation
澳洲NATM精油香皂-玫瑰洋甘菊;美妝個清;g;12010068001;2;91;91;81;common allocation
日本牛乳石鹼牛乳香皂3入裝(茉莉清爽);美妝個清;g;12010074001;3;92;92;90;common allocation
澳洲NATM精油香皂-薰衣草;美妝個清;g;12010077001;2;91;91;81;common allocation
澳洲NATM精油香皂-海鹽;美妝個清;g;12010079001;2;91;91;81;common allocation
麗仕煥活香氛皂煥活冰爽;美妝個清;g;12010080001;5;94;94;27;common allocation
澳洲NATM精油香皂-檸檬香桃木油及葉片;美妝個清;g;12010084001;2;91;91;81;common allocation
麗仕柔膚香氛皂水嫩柔膚;美妝個清;g;12010106001;3;92;92;90;common allocation
依必朗抗菌洗手露-胺基酸;美妝個清;g;12010110001;5;94;94;27;common allocation
綠的抗菌皂-茶樹清香-100g;美妝個清;g;12010144001;2;91;91;81;common allocation
美琪抗菌皂茶樹6入裝;美妝個清;g;12010145001;3;92;92;90;common allocation
臺灣茶摳-鳶尾花潤澤滋養皂;美妝個清;g;12010147001;4;93;93;52;common allocation
臺灣茶摳 桃花嫩白滋養皂 110g x 3;美妝個清;g;12010149001;4;93;93;52;common allocation
滴露經典松木香皂;美妝個清;g;12010156001;1;90;90;79;common allocation
依必朗抗菌柔膚皂;美妝個清;g;12010161001;2;91;91;81;common allocation
多芬滋養柔嫩潔膚塊;美妝個清;g;12010163001;1;90;90;79;common allocation
蜂王珍珠檀香皂-100gx6;美妝個清;g;12010171001;2;91;91;81;common allocation
蜂王黑砂糖香皂4+1蘆薈皂;美妝個清;g;12010172001;2;91;91;81;common allocation
清淨海環保洗手乳;美妝個清;g;12010173001;3;92;92;90;common allocation
滴露清新柑橘香皂;美妝個清;g;12010175001;1;90;90;79;common allocation
滴露經典松木香皂;美妝個清;g;12010176001;4;93;93;52;common allocation
戴奧飛波登馬賽皂300g;美妝個清;g;12010180001;3;92;92;90;common allocation
台鹽蓓舒美海鹽淨膚皂-130gx3;美妝個清;g;12010200001;4;93;93;52;common allocation
蜂王蘆薈潤膚皂;美妝個清;g;12010214001;1;90;90;79;common allocation
蜂王北海道薰衣草皂4入;美妝個清;g;12010227001;4;93;93;52;common allocation
蜂王澳大利亞蘆薈皂4入;美妝個清;g;12010228001;0;89;89;22;common allocation
美琪抗菌皂草本6入裝;美妝個清;g;12010243001;3;92;92;90;common allocation
雅蓮碧美體入浴劑-小蒼蘭;美妝個清;g;12010261001;4;93;93;52;common allocation
澎澎元氣炭控油沐浴乳補充包700g;美妝個清;g;12011005001;1;90;90;79;common allocation
澡享雪松白麝香沐浴乳補充包-650g;美妝個清;g;12011018001;3;92;92;90;common allocation
超值馬賽香皂-薰衣草;美妝個清;g;12011033001;1;90;90;79;common allocation
麗仕持久香氛皂媚惑幽香;美妝個清;g;12011034001;3;92;92;90;common allocation
澡享液態皂-日光皂香;美妝個清;g;12011038001;1;90;90;79;common allocation
澡享沐浴乳-甘橙花梨木-1000ml;美妝個清;g;12011042001;1;90;90;79;common allocation
嚕啦啦鈴蘭香氛沐浴乳;美妝個清;g;12011047001;1;90;90;79;common allocation
嚕啦啦玫瑰香氛沐浴乳;美妝個清;g;12011050001;4;93;93;52;common allocation
澎澎香浴乳--倍潤保濕型1200g;美妝個清;g;12011051001;5;94;94;27;common allocation
雪芙蘭 美肌SPA沐浴乳補充包-檸檬草抗菌-700g;美妝個清;g;12011061001;3;92;92;90;common allocation
澎澎元氣炭控油沐浴乳1200g;美妝個清;g;12011065001;3;92;92;90;common allocation
澎澎香浴乳-漾采緊緻型1200g;美妝個清;g;12011068001;5;94;94;27;common allocation
多芬滋養柔膚沐浴露滋養柔嫩;美妝個清;g;12011074001;4;93;93;52;common allocation
多芬滋養柔膚沐浴露溫和去角質;美妝個清;g;12011096001;0;89;89;22;common allocation
澎澎香浴乳補充包-煥膚亮白型700g;美妝個清;g;12011100001;4;93;93;52;common allocation
多芬滋養柔膚沐浴露舒敏溫和;美妝個清;g;12011101001;4;93;93;52;common allocation
澎澎PONPON Soft親膚舒緩沐浴乳-600g;美妝個清;g;12011103001;1;90;90;79;common allocation
澎澎PONPON Soft親膚舒緩沐浴乳-600g;美妝個清;g;12011118001;2;91;91;81;common allocation
多芬滋養柔膚沐浴露滋養柔嫩補充包;美妝個清;g;12011131001;2;91;91;81;common allocation
Farcent香水胺基酸沐浴露-絲滑白麝香;美妝個清;g;12011133001;4;93;93;52;common allocation
莎啦莎啦沐浴乳補充包-玫瑰嫩白-800g;美妝個清;g;12011140001;1;90;90;79;common allocation
雪芙蘭美肌SPA綠茶清新補充包;美妝個清;g;12011153001;3;92;92;90;common allocation
雪芙蘭美肌SPA睡蓮舒活補充包;美妝個清;g;12011154001;3;92;92;90;common allocation
澎澎淨化沐浴乳-茶樹精油1200g;美妝個清;g;12011158002;2;91;91;81;common allocation
麗仕植萃香氛沐浴露-浪漫櫻花香;美妝個清;g;12011159001;2;91;91;81;common allocation
棕欖香皂-牛奶嫩膚配方;美妝個清;g;12011168001;5;94;94;27;common allocation
莎啦莎啦香氛沐浴乳補充包-小蒼蘭-800g;美妝個清;g;12011177001;4;93;93;52;common allocation
麗仕柔膚香氛皂水嫩柔膚;美妝個清;g;12011196001;2;91;91;81;common allocation
澡享沐浴乳-白茶-1000g;美妝個清;g;12011199001;5;94;94;27;common allocation
水平衡香水沐浴乳-繽紛馬卡龍-900g;美妝個清;g;12011204001;1;90;90;79;common allocation
澡享玫瑰風信子沐浴乳1000g;美妝個清;g;12011210001;0;89;89;22;common allocation
雪芙蘭 美肌SPA沐浴乳補充包-檸檬草抗菌-700g;美妝個清;g;12011235001;0;89;89;22;common allocation
