title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized
【純素】味島海苔醬--椎茸佃煮190g;米油沖泡;116;;規格：190g克x1x2can罐;味島海苔醬--海苔佃煮190g;120;1;190,0;24,0;8739;3.33%;1;14822024001,0;g;2;can;58,0;60,0;3,3333333333333335;weight;月;4,07753744390572;4,110873864173311;0,001988126850834874;0,3557904019811377;0,44111475320603166;0,05046480743691899
味島香鬆3合1-清香.海苔.野菜;米油沖泡;195;;規格：52g克x1x3can罐;味島香鬆3合1-清香.海苔.野菜;0;1;52,0;24,0;8741;0.00%;0;14822026001,0;g;3;can;65,0;0,0;0,0;weight;月;4,189654742026425;0,0;0,001988126850834874;0,3675245431168023;0,0;0,0
大茂土豆王玻璃瓶360g;米油沖泡;55;大茂;規格：360g克x1x1can罐;大茂土豆王玻璃瓶360g;0;1;360,0;33,3;8743;0.00%;0;14822037001,0;g;1;can;55,0;0,0;0,0;weight;月;4,02535169073515;0,0;0,002763913412209601;0,35032866678738406;0,0;0,0
味榮有機鳳梨豆豉;米油沖泡;165;味榮;規格：280g克x1x1bottle瓶;有機濕豆豉;0;1;280,0;24,0;8747;0.00%;1;14822044001,0;g;1;bottle;165,0;0,0;0,0;weight;月;5,111987788356544;0,0;0,001988126850834874;0,4640554649382797;0,0;0,0
大茂黑瓜素肉醬 180g;米油沖泡;79;大茂;規格：180g克x1x3can罐;大茂黑瓜素肉醬 180g;84;1;180,0;33,3;8748;5.95%;1;14822046001,0;g;3;can;26,333333333333332;28,0;5,952380952380957;weight;月;3,3081069585961433;3,367295829986474;0,002763913412209601;0,27526218679898723;0,3613255765304019;0,09011572756592684
【全素】金蘭剝皮辣椒;米油沖泡;83;金蘭;規格：450g克x1x1can罐;金蘭剝皮辣椒;89;1;450,0;24,0;8749;6.74%;0;14822049001,0;g;1;can;83,0;89,0;6,741573033707865;weight;月;4,430816798843313;4,499809670330265;0,001988126850834874;0,3927644450649383;0,48284926703802317;0,10206365549039795
味全光州韓式泡菜;米油沖泡;79;味全;規格：350g克x1x1can罐;味全光州韓式泡菜;0;1;350,0;33,3;8750;0.00%;0;14822050001,0;g;1;can;79,0;0,0;0,0;weight;月;4,382026634673881;0,0;0,002763913412209601;0,38765809054166034;0,0;0,0
丸莊香辣豆腐乳(非基改)350g;米油沖泡;76;丸莊;規格：350g克x1x1bottle瓶;丸莊香辣豆腐乳(非基改)350g;0;1;350,0;24,0;8751;0.00%;0;14822053001,0;g;1;bottle;76,0;0,0;0,0;weight;月;4,343805421853684;0,0;0,001988126850834874;0,38365787725498607;0,0;0,0
丸莊甜酒豆腐乳(非基改)380g;米油沖泡;76;丸莊;規格：380g克x1x1bottle瓶;丸莊甜酒豆腐乳(非基改)380g;0;1;380,0;24,0;8752;0.00%;1;14822062001,0;g;1;bottle;76,0;0,0;0,0;weight;月;4,343805421853684;0,0;0,001988126850834874;0,38365787725498607;0,0;0,0
大茂金三寶(組合) 170g;米油沖泡;79;大茂;規格：170g克x1x3can罐;大茂金三寶(組合) 170g;84;1;170,0;33,3;8753;5.95%;0;14822063001,0;g;3;can;26,333333333333332;28,0;5,952380952380957;weight;月;3,3081069585961433;3,367295829986474;0,002763913412209601;0,27526218679898723;0,3613255765304019;0,09011572756592684
味島香鬆迷你包;米油沖泡;60;;規格：3g克x15x1pack包;味島香鬆迷你包;0;1;3,0;24,0;8754;0.00%;0;14822095001,0;g;15;pack;4,0;0,0;0,0;weight;月;1,6094379124341003;0,0;0,001988126850834874;0,0974803220505971;0,0;0,0
宏昇五香辣豆腐乳;米油沖泡;41;宏昇;規格：130g克x1x1can罐;宏昇五香辣腐乳;0;1;130,0;33,3;8755;0.00%;1;14822104001,0;g;1;can;41,0;0,0;0,0;weight;月;3,7376696182833684;0,0;0,002763913412209601;0,3202200029421725;0,0;0,0
橘平屋海苔醬-香菇150g;米油沖泡;69;橘平屋;規格：150g克x1x1can罐;高岡屋海苔醬150g;79;1;150,0;20,0;8756;12.66%;0;14822112001,0;g;1;can;69,0;79,0;12,658227848101266;weight;月;4,248495242049359;4,382026634673881;0,0016544552115339162;0,3736827608346326;0,47021063193948043;0,19163850925412274
家樂福雞豆;米油沖泡;79;家樂福自有品牌;規格：400g克x1x1can罐;家福雞豆;0;1;400,0;36,0;8757;0.00%;0;14822115001,0;g;1;can;79,0;0,0;0,0;weight;月;4,382026634673881;0,0;0,002989141768737748;0,38765809054166034;0,0;0,0
味島海苔香鬆-52g;米油沖泡;73;;規格：52g克x1x1box盒;味島海苔香鬆52g;0;1;52,0;24,0;8759;0.00%;0;14822899001,0;g;1;box;73,0;0,0;0,0;weight;月;4,30406509320417;0,0;0,001988126850834874;0,3794986740546998;0,0;0,0
【全素】福松剝皮辣椒450g;米油沖泡;119;;規格：450g克x1x1bottle瓶;福松剝皮辣椒450g;0;1;450,0;24,0;8761;0.00%;0;14822925001,0;g;1;bottle;119,0;0,0;0,0;weight;月;4,787491742782046;0,0;0,001988126850834874;0,4300938688192147;0,0;0,0
【全素】福松特級樹子390g;米油沖泡;119;福松;規格：390g克x1x1bottle瓶;福松特級樹子390g;0;1;390,0;36,0;8762;0.00%;1;14822926001,0;g;1;bottle;119,0;0,0;0,0;weight;月;4,787491742782046;0,0;0,002989141768737748;0,4300938688192147;0,0;0,0
愛之味綠美人剝皮辣椒;米油沖泡;50;愛之味;規格：200g克x1x1can罐;愛之味綠美人剝皮辣椒;54;1;200,0;24,0;8763;7.41%;1;14822965001,0;g;1;can;50,0;54,0;7,4074074074074066;weight;月;3,9318256327243257;4,007333185232471;0,001988126850834874;0,3405402756741782;0,43000438530206325;0,11214401652648663
遠洋牌鮪魚片(水煮)185g;米油沖泡;149;遠洋牌;規格：185g克x1x3can罐;遠洋牌鮪魚片(水煮)185g;161;1;185,0;33,3;8765;7.45%;1;14830001001,0;g;3;can;49,666666666666664;53,666666666666664;7,453416149068323;weight;月;3,9252682321781664;4,001254139156089;0,002763913412209601;0,339853981366507;0,4293520770585334;0,11284056321298655
遠洋三明治鮪魚 110g;米油沖泡;107;;規格：110g克x1x3can罐;遠洋三明治鮪魚 110g;116;1;110,0;33,3;8766;7.76%;1;14830002001,0;g;3;can;35,666666666666664;38,666666666666664;7,758620689655173;weight;月;3,6018680771243066;3,6805112044434196;0,002763913412209601;0,30600708060894233;0,3949349567179147;0,11746118972386316
遠洋碳燒鮪魚-110g;米油沖泡;107;;規格：110g克x1x3can罐;遠洋碳燒鮪魚110g;116;1;110,0;33,3;8767;7.76%;1;14830004001,0;g;3;can;35,666666666666664;38,666666666666664;7,758620689655173;weight;月;3,6018680771243066;3,6805112044434196;0,002763913412209601;0,30600708060894233;0,3949349567179147;0,11746118972386316
遠洋水煮鮪魚 90g;米油沖泡;107;;規格：90g克x1x3can罐;遠洋水煮鮪魚 90g;116;1;90,0;33,3;8768;7.76%;1;14830005001,0;g;3;can;35,666666666666664;38,666666666666664;7,758620689655173;weight;月;3,6018680771243066;3,6805112044434196;0,002763913412209601;0,30600708060894233;0,3949349567179147;0,11746118972386316
紅鷹牌海底雞-170g;米油沖泡;188;紅鷹牌;規格：170g克x1x3can罐;紅鷹牌海底雞170g;212;1;170,0;33,3;8771;11.32%;1;14830009001,0;g;3;can;62,666666666666664;70,66666666666667;11,320754716981142;weight;月;4,15366113937852;4,272025739459553;0,002763913412209601;0,36375747041231343;0,4584070545619807;0,1713899120499137
愛之味鮪魚片185g;米油沖泡;159;愛之味;規格：185g克x1x3can罐;愛之味鮪魚片185g;178;1;185,0;33,3;8772;10.67%;1;14830010001,0;g;3;can;53,0;59,333333333333336;10,67415730337079;weight;月;3,9889840465642745;4,099884742597716;0,002763913412209601;0,34652244708154306;0,4399355723768615;0,1616007878597968
同榮香筍鮪魚 170g;米油沖泡;113;同榮;規格：170g克x1x3can罐;同榮香筍鮪魚 170g;0;1;170,0;33,3;8774;0.00%;0;14830012001,0;g;3;can;37,666666666666664;0,0;0,0;weight;月;3,654977902438255;0,0;0,002763913412209601;0,31156552873755694;0,0;0,0
新宜興水煮鮪魚185g;米油沖泡;132;;規格：185g克x1x3can罐;新宜興水煮鮪魚185g;0;1;185,0;33,3;8775;0.00%;0;14830013001,0;g;3;can;44,0;0,0;0,0;weight;月;3,8066624897703196;0,0;0,002763913412209601;0,3274407628512373;0,0;0,0
同榮水煮鮪魚(煙仔虎)180g;米油沖泡;109;同榮;規格：180g克x1x3can罐;同榮鮪魚罐;0;1;180,0;36,0;8776;0.00%;0;14830017001,0;g;3;can;36,333333333333336;0,0;0,0;weight;月;3,619886582626985;0,0;0,002989141768737748;0,30789288850982977;0,0;0,0
紅鷹牌鮪魚醬(辣味);米油沖泡;105;紅鷹牌;規格：120g克x1x3can罐;紅鷹牌鮪魚醬(辣味);0;1;120,0;36,0;8777;0.00%;1;14830018001,0;g;3;can;35,0;0,0;0,0;weight;月;3,58351893845611;0,0;0,002989141768737748;0,30408666880398877;0,0;0,0
遠洋牌玉米鮪魚三明治110g;米油沖泡;107;;規格：110g克x1x3can罐;遠洋牌玉米鮪魚三明治110g;116;1;110,0;33,3;8779;7.76%;1;14830026001,0;g;3;can;35,666666666666664;38,666666666666664;7,758620689655173;weight;月;3,6018680771243066;3,6805112044434196;0,002763913412209601;0,30600708060894233;0,3949349567179147;0,11746118972386316
海底雞鮮之味片狀 150g;米油沖泡;185;;規格：150g克x1x3can罐;海底雞鮮之味片狀 150g;209;1;150,0;33,3;8781;11.48%;0;14830029001,0;g;3;can;61,666666666666664;69,66666666666667;11,483253588516757;weight;月;4,137829674161839;4,257973986003903;0,002763913412209601;0,3621005570693171;0,4568992399311984;0,17385005432814213
同榮蔬菜鮪魚罐180g;米油沖泡;109;同榮;規格：180g克x1x3can罐;同榮蔬菜鮪魚罐180g;0;1;180,0;36,0;8783;0.00%;0;14830039001,0;g;3;can;36,333333333333336;0,0;0,0;weight;月;3,619886582626985;0,0;0,002989141768737748;0,30789288850982977;0,0;0,0
紅鷹牌幼筍鮪魚-170g;米油沖泡;109;紅鷹牌;規格：170g克x1x3can罐;紅鷹牌幼筍鮪魚170g;126;1;170,0;36,0;8786;13.49%;1;14830045001,0;g;3;can;36,333333333333336;42,0;13,492063492063485;weight;月;3,619886582626985;3,7612001156935624;0,002989141768737748;0,30789288850982977;0,4035932299582511;0,20426231581610055
遠洋牌鮪魚抹醬 110g;米油沖泡;107;;規格：110g克x1x3can罐;遠洋牌鮪魚抹醬 110g;116;1;110,0;33,3;8787;7.76%;1;14830048001,0;g;3;can;35,666666666666664;38,666666666666664;7,758620689655173;weight;月;3,6018680771243066;3,6805112044434196;0,002763913412209601;0,30600708060894233;0,3949349567179147;0,11746118972386316
愛之味珍寶三明治鮪魚-110g;米油沖泡;125;愛之味;規格：110g克x1x3can罐;愛之味珍寶三明治鮪魚 110g;138;1;110,0;36,0;8791;9.42%;0;14830069001,0;g;3;can;41,666666666666664;46,0;9,42028985507247;weight;月;3,7534179752515073;3,8501476017100584;0,002989141768737748;0,32186821821685757;0,4131376844073184;0,1426179340608581
東和無添加水煮鮪魚130g;米油沖泡;198;東和;規格：130g克x1x3set組;東和好媽媽無添加水煮鮪魚;0;1;130,0;36,0;8792;0.00%;0;14830072001,0;g;3;set;66,0;0,0;0,0;weight;月;4,204692619390966;0,0;0,002989141768737748;0,36909839994651616;0,0;0,0
台糖紅燒鰻100g;米油沖泡;120;台糖;規格：100g克x1x3can罐;台糖紅燒鰻100g;130;1;100,0;36,0;8794;7.69%;1;14831001001,0;g;3;can;40,0;43,333333333333336;7,692307692307697;weight;月;3,713572066704308;3,791736839553644;0,002989141768737748;0,3176979650765415;0,406869954045228;0,11645724793135158
紅鷹牌紅燒鰻(易開罐)100g;米油沖泡;129;紅鷹牌;規格：100g克x1x3can罐;紅鷹牌紅燒鰻(易開罐)100g;135;1;100,0;33,3;8795;4.44%;1;14831002001,0;g;3;can;43,0;45,0;4,444444444444445;weight;月;3,784189633918261;3,828641396489095;0,002763913412209601;0,3250887648392481;0,41082997448434533;0,06728640991589199
同榮豆豉紅燒鰻(易開罐)100g;米油沖泡;119;同榮;規格：100g克x1x3can罐;同榮紅燒鰻;136;1;100,0;33,3;8796;12.50%;1;14831005001,0;g;3;can;39,666666666666664;45,333333333333336;12,50000000000001;weight;月;3,7054087560651467;3,835861644462582;0,002763913412209601;0,31684359701041975;0,4116047386848887;0,18924302788844635
同榮豆豉紅燒鰻(易開罐)100g;米油沖泡;119;同榮;規格：100g克x1x3can罐;同榮豆豉紅燒鰻;136;1;100,0;33,3;8797;12.50%;1;14831006001,0;g;3;can;39,666666666666664;45,333333333333336;12,50000000000001;weight;月;3,7054087560651467;3,835861644462582;0,002763913412209601;0,31684359701041975;0,4116047386848887;0,18924302788844635
同榮特選燒鰻(易開罐)100g;米油沖泡;119;同榮;規格：100g克x1x3can罐;同榮特選燒鰻(易開罐)100g;136;1;100,0;33,3;8798;12.50%;0;14831007001,0;g;3;can;39,666666666666664;45,333333333333336;12,50000000000001;weight;月;3,7054087560651467;3,835861644462582;0,002763913412209601;0,31684359701041975;0,4116047386848887;0,18924302788844635
新東陽海捕豆豉香酥鰻-100g;米油沖泡;149;新東陽;規格：100g克x1x3can桶;新東陽海捕紅燒香酥鰻;0;1;100,0;36,0;8799;0.00%;1;14831008001,0;g;3;can;49,666666666666664;0,0;0,0;weight;月;3,9252682321781664;0,0;0,002989141768737748;0,339853981366507;0,0;0,0
同榮辣味燒鰻(易開罐)100g;米油沖泡;119;同榮;規格：100g克x1x3can罐;同榮辣味燒鰻(易開罐) 100g;136;1;100,0;33,3;8800;12.50%;1;14831009001,0;g;3;can;39,666666666666664;45,333333333333336;12,50000000000001;weight;月;3,7054087560651467;3,835861644462582;0,002763913412209601;0,31684359701041975;0,4116047386848887;0,18924302788844635
台糖豆豉紅燒鰻100g;米油沖泡;120;台糖;規格：100g克x1x3can罐;台糖豆豉紅燒鰻100g;130;1;100,0;36,0;8801;7.69%;1;14831010001,0;g;3;can;40,0;43,333333333333336;7,692307692307697;weight;月;3,713572066704308;3,791736839553644;0,002989141768737748;0,3176979650765415;0,406869954045228;0,11645724793135158
紅鷹牌香辣紅燒鰻100g;米油沖泡;129;紅鷹牌;規格：100g克x1x3can罐;紅鷹牌香辣紅燒鰻100g;135;1;100,0;33,3;8802;4.44%;1;14831011001,0;g;3;can;43,0;45,0;4,444444444444445;weight;月;3,784189633918261;3,828641396489095;0,002763913412209601;0,3250887648392481;0,41082997448434533;0,06728640991589199
紅鷹牌日式蒲燒鰻100g;米油沖泡;129;紅鷹牌;規格：100g克x1x3can罐;紅鷹牌日式蒲燒鰻100g;162;1;100,0;33,3;8804;20.37%;1;14831013001,0;g;3;can;43,0;54,0;20,37037037037037;weight;月;3,784189633918261;4,007333185232471;0,002763913412209601;0,3250887648392481;0,43000438530206325;0,3083960454478383
台糖香辣紅燒鰻100g;米油沖泡;120;台糖;規格：100g克x1x3can罐;台糖香辣紅燒鰻100g;130;1;100,0;36,0;8805;7.69%;1;14831016001,0;g;3;can;40,0;43,333333333333336;7,692307692307697;weight;月;3,713572066704308;3,791736839553644;0,002989141768737748;0,3176979650765415;0,406869954045228;0,11645724793135158
遠洋牌紅燒鰻100g;米油沖泡;110;;規格：100g克x1x3can罐;遠洋牌紅燒鰻100g;0;1;100,0;33,3;8808;0.00%;0;14831021001,0;g;3;can;36,666666666666664;0,0;0,0;weight;月;3,628775530044231;0,0;0,002763913412209601;0,30882320136333047;0,0;0,0
遠洋牌香辣燒鰻-100g;米油沖泡;110;;規格：100g克x1x3can罐;遠洋牌香辣燒鰻100g;0;1;100,0;36,0;8809;0.00%;0;14831022001,0;g;3;can;36,666666666666664;0,0;0,0;weight;月;3,628775530044231;0,0;0,002989141768737748;0,30882320136333047;0,0;0,0
同榮辣味蕃茄汁鯖魚;米油沖泡;117;同榮;規格：230g克x1x3can罐;同榮辣味蕃茄汁鯖魚;0;1;230,0;33,3;8813;0.00%;0;14832005001,0;g;3;can;39,0;0,0;0,0;weight;月;3,6888794541139363;0,0;0,002763913412209601;0,31511364841889455;0,0;0,0
同榮虱目魚罐;米油沖泡;142;同榮;規格：230g克x1x3can罐;同榮虱目魚罐;0;1;230,0;33,3;8815;0.00%;1;14832009001,0;g;3;can;47,333333333333336;0,0;0,0;weight;月;3,8781214537524646;0,0;0,002763913412209601;0,33491962278480547;0,0;0,0
紅鷹牌蕃茄汁鯖魚(紅罐) 220g;米油沖泡;118;紅鷹牌;規格：220g克x1x3can罐;紅鷹牌蕃茄汁鯖魚(紅罐) 220g;125;1;220,0;33,3;8816;5.60%;0;14832012001,0;g;3;can;39,333333333333336;41,666666666666664;5,599999999999989;weight;月;3,6971782569286313;3,7534179752515073;0,002763913412209601;0,31598219702929586;0,40275817223720806;0,08478087649402373
同榮漁港蕃茄汁鯖魚紅罐230g;米油沖泡;108;同榮;規格：230g克x1x3can罐;同榮漁港蕃茄汁鯖魚紅罐230g;0;1;230,0;33,3;8818;0.00%;1;14832014001,0;g;3;can;36,0;0,0;0,0;weight;月;3,6109179126442243;0,0;0,002763913412209601;0,3069542319319339;0,0;0,0
同榮茄汁鯖魚罐(紅)230g;米油沖泡;99;同榮;規格：230g克x1x3can罐;同榮茄汁鯖魚罐(紅) 230g;117;1;230,0;33,3;8819;15.38%;1;14832018001,0;g;3;can;33,0;39,0;15,384615384615385;weight;月;3,5263605246161616;3,6888794541139363;0,002763913412209601;0,298104497396624;0,3958329065237569;0,23291449586270302
同榮茄汁鯖魚罐(黃)230g;米油沖泡;99;同榮;規格：230g克x1x3can罐;同榮茄汁鯖魚罐(黃) 230g;117;1;230,0;33,3;8820;15.38%;0;14832021001,0;g;3;can;33,0;39,0;15,384615384615385;weight;月;3,5263605246161616;3,6888794541139363;0,002763913412209601;0,298104497396624;0,3958329065237569;0,23291449586270302
鱈魚肝110g;米油沖泡;128;;規格：110g克x1x1can罐;鱈魚肝110g;0;1;110,0;60,0;8821;0.00%;0;14832024001,0;g;1;can;128,0;0,0;0,0;weight;月;4,859812404361672;0,0;0,004991171604543494;0,4376629135984274;0,0;0,0
味島香鬆3合1-瀨戶.鰹節.海苔;米油沖泡;198;;規格：52g克x1x3can罐;味島香鬆3合1-瀨戶.鰹節.海苔;0;1;52,0;24,0;8823;0.00%;1;14832037001,0;g;3;can;66,0;0,0;0,0;weight;月;4,204692619390966;0,0;0,001988126850834874;0,36909839994651616;0,0;0,0
新東陽旗魚鬆;米油沖泡;174;新東陽;規格：270g克x1x1can罐;新東陽旗魚鬆;188;1;270,0;12,0;8827;7.45%;0;14832043001,0;g;1;can;174,0;188,0;7,446808510638298;weight;月;5,1647859739235145;5,241747015059643;0,0009871119329320005;0,46958129700464696;0,5624623905558505;0,11274052725269135
奧斯卡國王 橄欖油迷你沙丁魚(金袋) 106g;米油沖泡;165;;規格：106g克x1x1box盒;奧斯卡國王橄欖油沙丁魚106g;0;1;106,0;33,3;8828;0.00%;0;14832044001,0;g;1;box;165,0;0,0;0,0;weight;月;5,111987788356544;0,0;0,002763913412209601;0,4640554649382797;0,0;0,0
東和無添加蕃茄汁鯖魚(紅易);米油沖泡;198;東和;規格：230g克x1x3can罐;東和好媽媽無添加蕃茄汁鯖魚(紅易);0;1;230,0;36,0;8830;0.00%;0;14832052001,0;g;3;can;66,0;0,0;0,0;weight;月;4,204692619390966;0,0;0,002989141768737748;0,36909839994651616;0,0;0,0
東和無添加蕃茄汁鯖魚(黃易);米油沖泡;198;東和;規格：230g克x1x3can罐;東和好媽媽無添加蕃茄汁鯖魚(黃易);0;1;230,0;36,0;8831;0.00%;0;14832054001,0;g;3;can;66,0;0,0;0,0;weight;月;4,204692619390966;0,0;0,002989141768737748;0,36909839994651616;0,0;0,0
東和無添加特製燒鰻;米油沖泡;198;東和;規格：90g克x1x3can罐;東和好媽媽無添加特製燒鰻;0;1;90,0;36,0;8833;0.00%;0;14832057001,0;g;3;can;66,0;0,0;0,0;weight;月;4,204692619390966;0,0;0,002989141768737748;0,36909839994651616;0,0;0,0
新宜興五香黃花魚100g;米油沖泡;123;;規格：100g克x1x3can罐;新宜興五香黃花魚100g;0;1;100,0;36,0;8834;0.00%;1;14832909001,0;g;3;can;41,0;0,0;0,0;weight;月;3,7376696182833684;0,0;0,002989141768737748;0,3202200029421725;0,0;0,0
台糖蕃茄汁秋刀魚220g;米油沖泡;137;;規格：220g克x1x3can罐;台糖蕃茄汁秋刀魚220g;244;1;220,0;36,0;8836;43.85%;0;14832937001,0;g;3;can;45,666666666666664;81,33333333333333;43,85245901639344;weight;月;3,8430301339411947;4,410776047959867;0,002989141768737748;0,3312469825570783;0,4732955697812831;0,6639017699693031
遠洋牌嘉義雞肉飯料110g;米油沖泡;111;遠洋牌;規格：110g克x1x3can罐;遠洋牌嘉義雞肉飯料110g;0;1;110,0;33,3;8840;0.00%;0;14833003001,0;g;3;can;37,0;0,0;0,0;weight;月;3,6375861597263857;0,0;0,002763913412209601;0,30974531752129547;0,0;0,0
廣達香辣紅燒牛肉-440g;米油沖泡;107;;規格：440g克x1x1can罐;廣達香辣紅燒牛肉;0;1;440,0;33,3;8841;0.00%;1;14833005001,0;g;1;can;107,0;0,0;0,0;weight;月;4,68213122712422;0,0;0,002763913412209601;0,4190668892043089;0,0;0,0
飯友牌-KA嚕肉飯170g;米油沖泡;75;飯友牌;規格：170g克x1x3can罐;飯友嚕肉飯150g;99;1;170,0;48,0;8844;24.24%;1;14833011001,0;g;3;can;25,0;33,0;24,242424242424242;weight;月;3,258096538021482;3,5263605246161616;0,003990156686640621;0,27002812084205313;0,3783939142692145;0,3670167813594108
