item_code;註記;(箱)長cm;(箱)寬cm;(箱)高cm;(箱)重量;箱入數;板入數;庫存量;庫存單位;庫存換算(箱);目前庫存(PCS)
12122025001;靠得住乾爽超薄棉翼日用23;#N/A;#N/A;#N/A;#N/A;24;45;193;PCS;8.1;0
12122026001;Elis 愛麗思清爽零感日用超薄27cm 超薄日用27;41;29;33;3.77;24;50;48;PCS;2;47
12122029001;好自在氣墊棉秒吸抗黏28cm10片X2;45.8;25.9;24.2;2.23;12;60;0;PCS;0;0
12122030001;蕾妮亞零觸感特薄超涼量多日用加長25cm;27;23;22;1.498;12;126;332;PCS;27.7;32
12122031001;蕾妮亞輕潔抑菌量多日用加長型25cm;27;22;22;1.438;12;126;54;PCS;4.5;0
12122032001;靠得住喵掌包衛生棉28cm 9片入;#N/A;#N/A;#N/A;#N/A;12;160;203;PCS;17;210
12122034001;好自在INFINITY衛生棉27cm;45;27;13;1.29;12;104;351;PCS;29.3;56
12122035001;好自在純棉液體衛生棉量多日用27cm7片;46;24;17;1.02;12;100;20;PCS;1.7;9
12122036001;好自在幻彩衛生棉27cm 9片;28;23;24;1.254;12;112;30;PCS;2.5;19
12122037001;康乃馨清涼棉量多12片2入;42;26;21;3;24;64;127;PCS;5.3;0
12122038001;蕾妮亞舒膚超極薄量多日用加長25cm;43;25;33;3.5;18;55;258;PCS;14.4;56
12122039001;蘇菲肌之呼吸超超薄清爽網層日用;56;22;39;5.588;48;36;120;PCS;2.5;0
12122040001;蘇菲肌之呼吸超超薄細緻棉柔日用;56;22;39;5.61;48;40;256;PCS;5.4;15
12122041001;靠得住草本抑菌極薄28;#N/A;#N/A;#N/A;#N/A;24;30;129;PCS;5.4;12
12122043001;Mdmmd.新涼感抑菌衛生棉超涼感量多型28;31;22;25;1.17;12;105;24;PCS;2;24
12122045001;蘇菲彈力貼身Happycatch衛生棉26cm;46;36;33;4.47;24;30;132;PCS;5.5;173
12122050001;靠得住茶樹舒涼棉28cm;#N/A;#N/A;#N/A;#N/A;24;54;974;PCS;40.6;102
12122051001;好自在少女口袋棉無香29cm;52;26;19;3.03;18;54;26;PCS;1.5;365
12122052001;蕾妮亞零觸感特薄量多日用加長25cm;35;26;23;2.3;16;84;744;PCS;46.5;8
12122053001;好自在純肌透氣棉日夜用28cm16片X2;42.4;33.8;26;3.14;12;40;0;PCS;0;43
12122055001;靠得住草本抑菌衛生棉28cm;#N/A;#N/A;#N/A;#N/A;10;#REF!;0;PCS;0;0
12122902001;蕾妮亞淨吸柔護日用加長25;44;30;30;1;24;48;90;PCS;3.8;244
12122999001;蘇菲彈力貼身日用超薄潔翼23cm14P;53;24;39;4.2;48;36;4258.666667;PCS;88.8;304
12123001001;蕾妮亞超吸收褲型衛生棉5片;49;30;34;3.3;12;35;89;PCS;7.5;1
12123002001;靠得住草本抑菌衛生棉夜用28cm;#N/A;#N/A;#N/A;#N/A;24;40;2214;PCS;92.3;645
12123003001;好自在純肌絲薄日用量多28cm;46;23;23;2.2;24;80;591;PCS;24.7;9
12123005001;康乃馨量多超薄蝶型;37;24;32;4.09;8;65;159.3333333;PCS;20;0
12123007001;靠得住晚安好眠褲 L;#N/A;#N/A;#N/A;#N/A;16;60;217;PCS;13.6;2
12123008001;靠得住純白體驗超吸洞夜用超薄;#N/A;#N/A;#N/A;#N/A;24;32;374;PCS;15.6;360
12123009001;靠得住純白體驗超吸洞夜用超長;#N/A;#N/A;#N/A;#N/A;24;24;385;PCS;16.1;177
12123013001;蘇菲超熟睡超薄細緻棉柔28公分;57;30;45;8.98;48;18;696;PCS;14.5;96
12123014001;蘇菲超熟睡褲型衛生棉M2片;44;32;21;1.356;12;64;483;PCS;40.3;58
12123015001;蘇菲超熟睡褲型衛生棉L2片;44;32;21;1.446;12;64;1112;PCS;92.7;167
12123016002;康乃馨御守棉超薄衛生棉夜加長;49;30;21;3.97;24;64;276;PCS;11.5;132
12123017001;溫柔宣言輕柔棉超夜用超長35cm;#N/A;#N/A;#N/A;#N/A;24;32;283;PCS;11.8;594
12123018001;靠得住乾爽超薄棉翼夜用28;#N/A;#N/A;#N/A;#N/A;24;27;93;PCS;3.9;20
12123019001;靠得住柔棉超薄護翼夜用28;#N/A;#N/A;#N/A;#N/A;24;36;344;PCS;14.4;280
12123020001;好自在純肌貼身日用量多28cm;53;35;20;3.2;24;45;273;PCS;11.4;120
12123021001;靠得住晚安好眠褲 M;#N/A;#N/A;#N/A;#N/A;16;9801;88;PCS;5.5;0
12123022001;康乃馨輕柔美學貼身棉夜用;46;41;31;6.09;36;30;360;PCS;10;255
12123023001;純白體驗淨味紫羅蘭夜用超薄;#N/A;#N/A;#N/A;#N/A;24;32;150;PCS;6.3;15
12123024001;蘇菲超熟睡極緻柔貼衛生棉40cm;49;37;23;2.886;18;42;230;PCS;12.8;241
12123025001;蕾妮亞零觸感特薄超薄涼特長夜用30cm;29;23;21;1.676;24;136;228;PCS;9.5;120
12123027001;靠得住香氛果釀優格28cm;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;5;PCS;#N/A;38
12123028001;好自在熊抱安睡42.5cm絲薄極長夜用;27;20;22;1.22;12;140;336;PCS;28;0
12123029001;康乃馨御守棉涼感極長40cm6片;60;27;26;3.6;24;42;37;PCS;1.6;354
12123031001;蘇菲清新涼感微涼小黃瓜衛生棉29cm;32;26;26;2.6;24;72;48;PCS;2;1
12123032001;好自在純肌甜睡棉柔熟睡夜用32cm;32;25;20;3.69;12;104;103;PCS;8.6;159
12123033001;蘇菲彈力貼身夜用超薄潔翼28cm12P;58;25;47;6.09;48;24;1681.333333;PCS;35.1;388
12123034001;蕾妮亞零觸感特薄特長夜用30cm;34;23;33;3.3;36;65;393;PCS;11;372
12123035001;靠得住完美封漏後漏終結41 後漏終結41;#N/A;#N/A;#N/A;#N/A;24;#REF!;48;PCS;2;24
12123037001;靠得住香氛藍莓果漿28cm;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;9;PCS;#N/A;#N/A
12123038001;好自在幻彩衛生棉31.7cm 9片;28;23;28;1.418;12;108;130;PCS;10.9;24
12123042001;蘇菲超熟睡超薄乾爽瞬吸28公分;57;30;45;8.52;48;18;254;PCS;5.3;480
12123043001;好自在熊抱安睡36cm絲薄極長夜用10片 好自在熊抱36;26;26;22;1.46;12;84;24;PCS;2;19
12123044001;靠得住好夢香氛夜用棉41cm 10片;#N/A;#N/A;#N/A;#N/A;12;60;73;PCS;6.1;32
12123050001;好自在純肌甜睡棉柔極長夜用40cm;32;30;24;1.96;12;84;155;PCS;13;41
12123052001;蘇菲天然草本衛生棉33cm;41;28;29;2.5;16;60;35;PCS;2.2;335
12123053001;靠得住草本抑菌衛生棉35cm;#N/A;#N/A;#N/A;#N/A;24;32;1506;PCS;62.8;1
12123055001;康乃馨夜用特長超薄蝶型;38;28;32;4.63;8;50;118.3333333;PCS;14.8;0
12123056001;蕾妮亞零觸感特薄極長夜用40cm;27;23;26;2.13;24;102;489;PCS;20.4;21
12123057001;蘇菲彈力超熟睡夜用潔翼衛生棉;43;36;49;5.79;18;18;884;PCS;49.2;173
12123059001;蘇菲超熟睡夜用28-乾爽瞬吸;46;58;45;9.46;48;15;#N/A;PCS;#N/A;3
12123060001;好自在甜睡瞬潔40cm10片;42;33;25;3;12;56;94;PCS;7.9;12
12123062001;溫柔宣言夜用特長41公分;#N/A;#N/A;#N/A;#N/A;24;24;184.3333333;PCS;7.7;177
12123063001;蘇菲超熟睡夜用28-細緻棉柔;46;58;45;9.39;48;15;2806;PCS;58.5;579
12123064001;蘇菲超熟睡夜用35-細緻棉柔;65;40;40;6.57;48;20;1193;PCS;24.9;147
12123066001;蘇菲清新涼感衛生棉35CM薄荷;39;32;30;3.5;24;54;230;PCS;9.6;105
12123067001;好自在甜睡棉柔40cm10片;45;33;30;2.98;12;42;77;PCS;6.5;4
12123068001;蘇菲極淨肌原生棉超薄潔翼夜用29cm;55;34;26;4.52;24;36;8;PCS;0.4;16
12123069001;蘇菲超熟睡極緻柔貼衛生棉37cm;56;37;24;2.886;18;35;222;PCS;12.4;262
12123070001;靠得住溫柔宣言輕柔棉夜用;#N/A;#N/A;#N/A;#N/A;24;32;180;PCS;7.5;30
12123071001;蘇菲清新涼感衛生棉29CM薄荷;39;27;36;3.18;24;50;371;PCS;15.5;112
12123073001;好自在甜睡瞬潔絲薄蝶翼32cm;42;27;25;2.5;24;63;122;PCS;5.1;14
12123074001;Slim Slim輕柔動感衛生棉30cm 夜用超薄300;26;20;27;1.422;12;138;24;PCS;2;23
12123075001;蘇菲超熟睡棉柔41.5cm;38;28;41;3.3;24;40;929;PCS;38.8;94
12123076001;蘇菲超熟睡網層41.5cm;39;30;41;3.44;24;40;472.3333333;PCS;19.7;37
12123077001;蘇菲超熟睡薄棉柔41.5cm;42;32;41;4.066;24;28;85;PCS;3.6;315
12123079001;好自在液體衛生棉超長夜用34cm;33;28;19;1.49;12;108;329;PCS;27.5;263
12123080001;蕾妮亞零觸感特薄超長夜用35cm;31;26;23;2.28;24;98;547;PCS;22.8;33
12123084001;蕾妮亞舒膚超極薄極長夜用40cm;51;24;35;3.3;16;45;306;PCS;19.2;72
12123085001;蘇菲超熟睡超薄乾爽瞬吸層35cm;41;27;31;3.07;24;50;479;PCS;20;114
12123086001;蘇菲超熟睡超薄細緻棉柔35cm;40;38;30;3.02;24;50;802;PCS;33.5;45
12123089001;靠得住完美封漏後漏終結網層35 後漏終結網層35;#N/A;#N/A;#N/A;#N/A;24;#REF!;48;PCS;2;32
12123090001;康乃馨純淨棉量多加長型;58;28;21;4.1;24;48;35.33333333;PCS;1.5;14
12123092001;靠得住好夢香氛夜用棉28cm 12片;#N/A;#N/A;#N/A;#N/A;24;35;243;PCS;10.2;108
12123094001;靠得住好夢香氛夜用棉35cm 9片;#N/A;#N/A;#N/A;#N/A;24;55;84;PCS;3.5;32
12123096001;蘇菲超熟睡草本抑菌棉柔28cm;58;36;46;9.05;48;15;52;PCS;1.1;106
12123097001;蘇菲彈力貼身Happycatch衛生棉29cm;39;33;46;1;24;36;120;PCS;5;389
12123098001;Elis愛麗思 超防護極安心夜用超薄30cm;35;30;28;2.732;18;63;5;PCS;0.3;48
12123099001;靠得住完美封漏後漏終結35;#N/A;#N/A;#N/A;#N/A;24;60;40.66666667;PCS;1.7;28
12123101001;好自在乾爽瞬潔貼身28cm;44;34;29;3.99;8;42;1;PCS;0.2;0
12123102001;好自在熊抱安睡褲2片;45;16;20;1.1;12;112;#N/A;PCS;#N/A;9
12123105001;好自在甜睡棉柔加長夜用36cm;42;33;27;2.84;12;48;92;PCS;7.7;20
12123106001;好自在甜睡瞬潔加長夜用36cm;42;33;27;2.89;12;48;77;PCS;6.5;0
12123107001;好自在純肌安睡褲L 4片;49;30;20;2.18;12;64;229;PCS;19.1;2
12123108001;好自在純肌安睡褲M 4片;49;30;20;2.18;12;64;68;PCS;5.7;0
12123109001;蘇菲天然草本衛生棉29cm;37;33;35;3.76;18;45;24.66666667;PCS;1.4;339
12123110001;蘇菲極淨肌草本抑菌超薄潔翼29cm;55;34;26;4.5;24;36;0;PCS;0;16
12123111001;靠得住完美封漏夜用棉柔28;#N/A;#N/A;#N/A;#N/A;24;40;228;PCS;9.5;651
12123112001;靠得住完美封漏夜用網層28;#N/A;#N/A;#N/A;#N/A;24;24;77;PCS;3.3;759
12123114001;靠得住草本抑菌衛生棉35cm;#N/A;#N/A;#N/A;#N/A;8;#REF!;0;PCS;0;0
12123115001;愛康超透氣衛生棉夜用4入組 愛康夜用4入組;46;23;29;3.618;12;66;24;PCS;2;0
12123118001;蘇菲極淨肌草本抑菌夜28cm;41;31;24;2.952;24;56;39;PCS;1.7;1
12123122001;Elis清爽零感夜用超薄32 夜用超薄32cm;54;38;21;3.83;24;40;48;PCS;2;0
12123123001;Elis清爽零感夜用超薄36 夜用超薄36cm;46;33;34;4.4;24;35;48;PCS;2;48
12123127001;康乃馨清涼棉夜用加長8片2入;36;30;22;2.9;24;63;72;PCS;3;146
12123128001;康乃馨清涼棉量多加長10片2入;42;26;20;2.9;24;64;96;PCS;4;154
12123129001;靠得住暖心香氛梔子花夜薄28;#N/A;#N/A;#N/A;#N/A;24;30;456;PCS;19;152
12123130001;蘇菲超熟睡極緻柔貼34CM;44;31;30;3.33;18;40;22;PCS;1.3;59
12123131001;蕾妮亞極吸好眠特長夜用35;60;38;29;5.362;48;30;106;PCS;2.3;480
12123132001;蕾妮亞極吸好眠夜用30;51;38;38;5.784;48;24;108;PCS;2.3;24
12123133001;蕾妮亞極吸好眠護邊特長35;41;31;39;3.852;24;32;102;PCS;4.3;298
12123134001;Elis愛麗思 超防護極安心夜用超薄35cm;35;30;25;2.6;18;63;14;PCS;0.8;49
12123135001;靠得住暖心香氛青檸夜薄28;#N/A;#N/A;#N/A;#N/A;24;30;330.6666667;PCS;13.8;618
12123137001;靠得住香氛衛生棉浪漫粉櫻28cm;#N/A;#N/A;#N/A;#N/A;24;#REF!;292;PCS;12.2;70
12123139001;靠得住完美封漏後漏終結網層41 後漏終結網層41;#N/A;#N/A;#N/A;#N/A;24;#REF!;48;PCS;2;0
12123140001;Her護妳抑菌衛生棉(涼感)夜用型33cm;26;19;23;1.178;12;168;112;PCS;9.4;15
12123143001;靠得住茶樹舒涼棉35cm;#N/A;#N/A;#N/A;#N/A;24;24;691;PCS;28.8;30
12123144001;蘇菲超熟睡草本抑菌棉柔35cm;60;50;30;8.62;48;24;164;PCS;3.5;50
12123145001;蘇菲極淨肌極薄0.1夜28cm;45;20;35;3.51;24;60;#N/A;PCS;#N/A;4
12123147001;蕾妮亞極吸好眠晚安褲M-L;43;36;26;2.56;24;36;50.66666667;PCS;2.2;80
12123150001;靠得住無憂特薄夜用-熊熊;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;19;PCS;#N/A;#N/A
12123151001;蕾妮亞極吸好眠晚安褲S-M 晚安褲S-M;43;36;26;2.56;24;36;48;PCS;2;37
12123156001;蕾妮亞極吸好眠晚安褲(M-L);46;36;39;4.36;24;24;34;PCS;1.5;0
12123158001;Mdmmd.新涼感抑菌衛生棉超涼感夜用型33;53;44;37;4.58;12;105;#N/A;PCS;#N/A;24
12123159001;Mdmmd.新涼感抑菌衛生棉超涼感夜用加長41;53;44;37;4.58;12;105;#N/A;PCS;#N/A;24
12123897001;康乃馨御守棉夜用極長40cm7片;59;31;26;4.16;24;36;550;PCS;23;7
12123898001;康乃馨御守棉夜用超長36.5cm9;59;37;26;4.9;24;30;288;PCS;12;119
12123900001;蘇菲極淨肌超薄潔翼夜用28cm;39;31;24;2.77;24;70;107;PCS;4.5;0
12123901001;靠得住完美封漏細緻綿柔夜用41;#N/A;#N/A;#N/A;#N/A;24;18;574;PCS;24;60
12123902001;靠得住完美封漏細緻綿柔夜用35;#N/A;#N/A;#N/A;#N/A;24;21;336;PCS;14;544
12123903001;靠得住完美封漏乾爽瞬吸夜用41;#N/A;#N/A;#N/A;#N/A;24;14;220;PCS;9.2;498
12123904001;靠得住完美封漏乾爽瞬吸夜35;#N/A;#N/A;#N/A;#N/A;24;16;100;PCS;4.2;828
12124001001;靠得住產褥墊;#N/A;#N/A;#N/A;#N/A;24;12;527;PCS;22;25
12124002001;康乃馨產墊;57;48;58;11.36;24;8;232;PCS;9.7;0
12125001001;蘇菲導管式棉條一般型 10入;22;18;16;1.01;12;300;70;PCS;5.9;57
12125002001;靠得住導管式衛生棉條一般型;#N/A;#N/A;#N/A;#N/A;16;#REF!;25;PCS;1.6;36
12125003001;靠得住導管式衛生棉條量多型;#N/A;#N/A;#N/A;#N/A;16;100;25;PCS;1.6;19
12125004001;蘇菲導管式棉條量多型9入;25;19;16;1.19;12;250;44;PCS;3.7;389
12125005001;蘇菲導管式棉條一般型5入;42;31;17;2.4;24;70;158;PCS;6.6;45
12125006001;蘇菲導管式棉條量多加強 25支;48;27;16;3.43;12;90;71;PCS;6;66
12125007001;OB棉條普通型量販包;18;12;23;1.32;12;385;124;PCS;10.4;6
12125009001;靠得住導管式衛生棉條量多加強;#N/A;#N/A;#N/A;#N/A;16;#REF!;25;PCS;1.6;25
12125013001;蘇菲導管式衛生棉條量少型;26;26;16;3;24;128;62;PCS;2.6;225
12125015001;OB衛生棉條迷你型16入 迷你型16入;30;9;6;0.44;12;1200;24;PCS;2;24
12125023001;魔晰衛生棉條一般型32入;25;10;12;0.666;6;672;14;PCS;2.4;10
12125028001;魔晰衛生棉條量多型32入;28;11;12;0.818;6;532;17;PCS;2.9;9
12125030001;蘇菲指入式棉條量多加強型 蘇菲指入棉條多;30;18;13;1.63;16;260;32;PCS;2;32
12130001001;康乃馨替換式紙尿片32片;50;25;48;7.28;6;24;321.6666667;PCS;53.7;30
12130002001;來復易輕薄安心活力褲中號18片;52;39;37;4.62;4;20;84;PCS;21;28
12130003001;來復易看護墊;70;36;35;6;12;20;93;PCS;7.8;43
12130004001;來復易整夜一片安心成人紙尿片;46;33;41;7.56;6;28;706.3333333;PCS;117.8;270
12130005001;康乃馨健護平口褲M號 健護平口褲M;49;39;35;6.3;8;30;16;PCS;2;16
12130006001;安安床墊型看護墊-超大尺寸 安安床墊型;52;25;52;7.7;12;24;24;PCS;2;0
12130007001;來復易內褲型併用尿片;47;34;35;5.42;6;28;64.33333333;PCS;10.8;44
12130008001;來復易復健照護成人紙尿褲M;56;44;36;3.56;4;16;710;PCS;177.5;72
12130009001;大王Attento愛適多長時間元氣褲M;55;25;38;4.15;6;32;1;PCS;0.2;12
12130010001;來復易復健照護成人紙尿褲L;56;44;38;3.78;4;16;882;PCS;220.5;24
12130011001;安親乾爽抑菌看護墊XXL 安親看護墊XXL;45;31;53;10.1;12;21;24;PCS;2;11
12130012001;安安看護墊XXL;59;44;33;10.2;12;20;249;PCS;20.8;0
12130014001;來復易防漏安心紙尿褲 M;62;37;52;12.6;6;18;60;PCS;10;86
12130016001;安安立體抽換式尿片乾爽柔膚型;50;27;44;7.7;6;24;293;PCS;48.9;37
12130020001;來復易防漏安心復健褲S號22片;57;44;37;6.9;4;16;8;PCS;2;16
12130021001;安安復健褲輕薄型量販包S-M 安安復健褲S-M;55;34;35;5.4;4;25;1;PCS;0.3;#N/A
12130025001;家樂福成人紙尿褲 XL;56;26;54;7.36;6;24;46;PCS;7.7;11
12130026001;來復易復健照護成人紙尿褲XL;52;45;38;5.59;4;16;591;PCS;147.8;17
12130028001;家樂福成人紙尿褲 L;56;25;49;7.35;6;24;7;PCS;1.2;12
12130029001;家樂福成人復健褲M;49;26;39;4.26;6;40;48;PCS;8;1
12130030001;家樂福成人復健褲 L;49;26;42;4.27;6;40;130;PCS;21.7;42
12130031001;來復易輕薄安心活力褲大號16片;48;37;39;4.42;4;24;136;PCS;34;11
12130032001;利清爽成人替換式尿片;#N/A;#N/A;#N/A;#N/A;6;24;147;PCS;24.5;1
12130034001;家樂福看護墊L;41;39;31;5.05;6;30;90;PCS;15;0
12130035001;來復易輕薄安心活力褲特大號14片;43;38;40;4.1;4;24;139;PCS;34.8;30
12130038001;安親成人紙尿褲L(含漢方本草);58;31;46;11.35;6;18;272;PCS;45.4;7
12130039001;安親成人紙尿褲M(含漢方本草);55;34;55;11.45;6;18;267.3333333;PCS;44.6;0
12130041001;來復易復健褲長時間安心XL號;53;46;39;4.4;4;16;51;PCS;12.8;16
12130042001;來復易防漏安心紙尿褲 L;62;29;60;12.2;6;18;85;PCS;14.2;135
12130045001;來復易柔適安心紙尿片;61;32;44;9.7;6;15;618;PCS;103;76
12130046001;安安成人紙尿褲-淨爽型M;56;30;52;13.26;6;21;66;PCS;11;23
12130047001;安安成人紙尿褲淨爽型L-XL;61;32;45;13.7;6;18;134.6666667;PCS;22.5;4
12130048001;來復易復健褲長時間安心M號;58;44;38;10;4;16;88.66666667;PCS;22.2;24
12130049001;來復易復健褲長時間安心L號;56;46;39;4.2;4;16;117;PCS;29.3;47
12130051001;安爽特級乾爽成人紙尿褲M-L30P;54;44;29;10.18;3;24;184.3333333;PCS;61.5;1
12130052001;安爽特級乾爽成人紙尿褲L-XL24;59;38;31;8.6;3;25;203;PCS;67.7;0
12130054001;大王Attento愛適多長時間元氣褲L;55;25;38;4;6;32;1;PCS;0.2;12
12130067001;安親輕薄活力褲量販包 S-M號;46;33;35;4.83;4;35;10;PCS;2.5;#N/A
12130070001;安親貼身舒適活力褲S-M;53;32;18;4.06;4;63;7;PCS;1.8;2
12130071001;安親貼身舒適活力褲L-XL;53;32;18;3.82;4;63;12;PCS;3;11
12130075001;來復易長時間舒適看護墊超大型;61;43;42;10;12;16;331.3333333;PCS;27.7;68
12130084001;來復易清爽俐落褲M;46;28;39;3.74;6;32;14;PCS;2.4;14
12130085001;來復易呵護透氣黏貼紙尿褲 L;56;48;32;7.32;6;20;147.3333333;PCS;24.6;140
12130086001;來復易呵護透氣黏貼紙尿褲 M;61;45;29;7.618;6;24;272;PCS;45.4;35
12130088001;來復易呵護透氣黏貼紙尿褲XL;52;48;31;6.42;6;20;175;PCS;29.2;50
12130089001;來復易清爽俐落褲L;46;28;39;3.54;6;32;27;PCS;4.5;11
12130110001;康乃馨成人紙尿褲經濟M;61;33;50;10;6;18;108;PCS;18;27
12130111001;康乃馨替換式紙尿片經濟型30片;49;47;32;6.94;6;20;111;PCS;18.5;9
12130112001;康乃馨成人看護墊經濟型;60;44;42;12.6;12;16;179;PCS;15;36
12130113001;康乃馨成人紙尿褲經濟L;61;30;60;10.11;6;18;142.6666667;PCS;23.8;2
12130999001;康乃馨健護平口褲L-XL 健護平口褲L-XL;50;39;38;6.3;8;30;16;PCS;2;0
12140001001;博士倫瑞霖保養液355ml*2;41;28;20;10.8;12;63;24;PCS;2;0
12140011001;博士倫舒視能保養液300ml*2;41;27;18;9.3;12;70;24;PCS;2;12
12140016001;愛爾康愛倍潤全效保養組 愛倍潤全效;43;20;21;3.6;6;80;8;PCS;1.4;12
12140141001;博士倫瑞霖保養液120ml*2;30;21;16;4;12;150;24;PCS;2;24
12140142001;博士倫瑞霖保養液500ml*2;44;31;21;14.8;12;42;24;PCS;2;0
12140144001;美若康睛透多效保養液360ml 保養液360m;49;34;23;15.1;35;42;70;PCS;2;70
12140145001;美若康睛透多效保養液360ml x3;49;34;23;15.1;11;42;22;PCS;2;20
12150001001;博寶兒護敏洗髮露 博寶兒洗髮露;34;22;24;7.56;12;91;24;PCS;2;23
12150003001;依必朗嬰兒洗髮精 依必朗嬰兒洗髮;35;21;24;8.39;12;105;24;PCS;2;23
12150004001;嬌生嬰兒活力亮澤洗髮露;29;22;23;7.24;12;102;#N/A;PCS;#N/A;26
12150005001;嬌生嬰兒柔亮洗髮露 柔亮;29;22;24;7.24;12;102;14;PCS;1.2;17
12150006001;Nac Nac 草本呵護溫和洗髮精 Nac Nac 溫和洗;36;17;28;5.88;12;108;24;PCS;2;23
12150007001;嬌生嬰兒溫和洗髮露;29;22;24;7.8;12;102;87;PCS;7.3;6
12150008001;Nac Nac 牛奶燕麥洗髮乳;40;21;24;9.2;12;96;24;PCS;2;23
12150009001;花王兒童洗髮精;40;24;22;10.51;12;84;76;PCS;6.4;33
12150016001;依必朗兒童抗菌洗髮乳;43;21;23;9.75;12;70;79;PCS;6.6;142
12150027001;Suave兒童洗潤髮乳-涼爽 兒童洗潤髮乳;17;14;20;2.5;6;343;12;PCS;2;11
12150039001;嬌生嬰兒活力清新洗髮露 活力清新;30;22;23;7.208;12;119;24;PCS;2;17
12151001001;嬌生嬰兒皂;40;25;12;6.2;36;144;266;PCS;7.4;132
12151002001;博寶兒植萃洗髮沐浴露-佩佩豬 洗髮沐浴;30;27;24;9.536;12;84;24;PCS;2;21
12151006001;依必朗嬰兒沐浴精 依必朗嬰兒沐浴;35;21;24;8.39;12;105;24;PCS;2;24
12151012001;Nac Nac 嬰兒皂 嬰兒皂;29;15;25;2.4;24;189;48;PCS;2;48
12151014001;Nac Nac 草本泡泡沐浴露 Nac Nac 草本泡;25;31;25;7;12;84;24;PCS;2;24
12151015001;依必朗兒童抗菌沐浴乳;43;22;23;12;12;96;69;PCS;5.8;170
12151016001;Nac Nac 牛奶燕麥沐浴乳 Nac Nac 牛奶燕;40;21;24;9.2;12;96;24;PCS;2;24
12151018001;Nac Nac牛奶燕麥嬰兒皂 牛奶燕麥嬰兒皂;18;17;3;0.538;6;3180;12;PCS;2;9
12151020001;嬌生嬰兒淡雅馨香潤膚皂;39;26;12;6.2;36;156;405;PCS;11.3;90
12151073001;博寶兒護敏沐浴露 博寶兒沐浴露;34;22;24;7.51;12;91;24;PCS;2;24
12151088001;嬌生嬰兒牛奶純米沐浴乳 牛奶純米;45;27;27;14;12;54;17;PCS;1.5;24
12151089001;嬌生嬰兒甜夢沐浴露 甜夢;45;27;27;14;12;54;12;PCS;1;23
12151091001;嬌生嬰兒溫和沐浴露;45;27;27;14;12;54;76;PCS;6.4;31
12151092001;嬌生嬰兒牛奶純米沐浴乳;35;24;25;10.5;12;78;29.33333333;PCS;2.5;24
12151093001;嬌生嬰兒洗髮沐浴露;26;22;23;7.6;12;102;#N/A;PCS;#N/A;120
12151094001;嬌生嬰兒溫和沐浴露;34;24;26;10.5;12;78;20;PCS;1.7;32
12151095001;嬌生嬰兒草本舒活沐浴露 草本舒活;35;24;26;10.6;12;78;24;PCS;2;14
12151096001;嬌生嬰兒甜夢沐浴露;35;24;25;10.5;12;78;15;PCS;1.3;19
12151099001;博寶兒艾草萃取髮沐泡泡露-蘋果香波力 波力艾草髮沐露;31;22;23;7.4;12;112;24;PCS;2;24
12151100001;博寶兒蓮花萃取髮沐泡泡露-莓果香波力 波力蓮花髮沐露;31;22;23;7.4;12;112;24;PCS;2;24
12151103001;艾惟諾嬰兒寶寶燕麥沐浴洗髮露 Baby wa;28;19;24;5.29;12;154;24;PCS;2;22
12151110001;嬌生嬰兒蜜桃水嫩沐浴露;24;18;26;5.37;6;162;12;PCS;2;4
12152004001;嬌生嬰兒潤膚油 (清爽配方) 嬌生嬰兒潤膚油;32;28;20;7.12;24;60;48;PCS;2;31
12152005001;嬌生嬰兒潤膚油 (滋養配方) 滋養配方嬰兒油;26;18;15;3.154;24;192;48;PCS;2;45
12152058001;Nac Nac草本呵護護膚乳液 草本呵護護膚乳;29;16;25;1.788;6;175;12;PCS;2;12
12152061001;嬌生嬰兒牛奶純米潤膚乳;29;23;22;7.12;12;102;26;PCS;2.2;31
12152062001;嬌生嬰兒甜夢潤膚乳;28;23;22;7.08;12;102;21;PCS;1.8;117
12152064001;家福進口嬰兒油橄欖擦劑- 溫和配方 1L 家福進口Baby 水;27;24;25;6.32;6;112;12;PCS;2;7
12152065001;家福進口嬰兒油橄欖擦劑- 溫和配方 400ml 家福進口Baby 水;36;22;18;5.25;12;126;24;PCS;2;21
12152067001;家福Baby 溫和潤膚乳 家福Baby 溫和潤;28;18;26;6.61;8;100;16;PCS;2;0
12152068001;家福Baby 溫和潤膚乳 250ml 家福Baby 溫和潤;17;14;19;2.33;8;270;16;PCS;2;14
12152071001;艾惟諾嬰兒燕麥保濕乳 嬰兒乳液;31;16;26;3.35;12;144;24;PCS;2;0
12153015001;嬌生嬰兒爽身粉;33;19;21;5.65;12;144;83;PCS;7;10
12153016001;嬌生嬰兒三重保護配方爽身粉 三重配方;33;19;21;5.65;12;144;24;PCS;2;15
12200001001;家樂福超值平版式花紋衛生紙;#N/A;#N/A;#N/A;#N/A;36;12;14436;PCS;401;960
12200002001;五月花平版衛生紙300張;#N/A;#N/A;#N/A;#N/A;48;6;13597;PCS;283.3;1020
12200003001;百吉牌平版衛生紙;#N/A;#N/A;#N/A;#N/A;36;12;1230;PCS;34.2;0
12200006001;舒潔平版式衛生紙;#N/A;#N/A;#N/A;#N/A;48;8;27742;PCS;578;858
