item_id,item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_quantity_order_unique,item_quantity_order_unique_frequency,item_initial_quantity_inventory,total_demand,daily_mean,daily_std,total_order_freq,daily_freq_mean,cv2,adi,composite_metric,item_class,item_class_alphabetical,item_initial_inventory
3585,14220140001,BF海鹽檸檬糖150G,41.0,22.0,28.0,25256.0,4.474,24,1052.3,PCS,"[1, 2, 3, 4, 6, 9]","[30, 8, 2, 1, 1, 1]",4,71,1.775,1.686864790228553,43,1.075,0.9031582052807998,0.525,1.908125,1,BY,7
3586,14220141001,BF薄荷岩鹽檸檬糖138G,41.0,22.0,28.0,25256.0,4.46,24,1052.3,PCS,"[1, 2, 3, 4, 5, 8]","[41, 8, 4, 1, 1, 1]",3,86,1.6862745098039216,1.3189419407757323,56,1.0980392156862746,0.6117793401838834,0.4117647058823529,1.8515955401768551,1,BY,6
3587,14220146001,易口舒勁爽薄荷口味150g,44.0,29.0,24.0,30624.0,2.7,10,3062.4,PCS,"[1, 2]","[13, 1]",2,15,1.1538461538461535,0.5547001962252291,14,1.0769230769230769,0.2311111111111111,1.6153846153846154,1.242603550295858,4,CY,3
3588,14220155001,森永多樂福水果糖-台灣水果,39.0,21.0,26.0,21294.0,10.16,40,532.4,PCS,"[1, 3]","[2, 1]",3,5,1.6666666666666667,1.1547005383792517,3,1.0,0.4800000000000001,7.0,1.6666666666666667,4,CY,5
3589,14221113001,森永沖繩黑糖牛奶糖(家庭包)260g,47.0,28.0,18.0,23688.0,3.396,10,2368.8,PCS,"[1, 2, 3, 5]","[12, 2, 1, 3]",5,34,2.833333333333333,3.7859388972001824,18,1.5,1.7854671280276817,1.75,4.25,1,BZ,13
3590,14221114001,森永白色牛奶糖(家庭包)260g,47.0,28.0,18.0,23688.0,3.402,10,2368.8,PCS,"[1, 2]","[8, 1]",2,10,1.25,0.4629100498862757,9,1.125,0.1371428571428571,2.625,1.40625,4,CY,3
3591,14222001001,晶晶荔枝椰果,38.0,23.0,19.0,16606.0,4.562,10,1660.6,PCS,[1],[6],1,6,1.0,0.0,6,1.0,0.0,3.5,1.0,4,CY,1
3592,14222005001,晶晶果味棒(綜合口味),47.0,30.0,15.0,21150.0,9.24,12,1762.5,PCS,"[1, 2, 3, 9]","[5, 8, 4, 1]",5,42,2.4705882352941178,2.5523921881938403,18,1.0588235294117647,1.0673185941043082,1.2352941176470589,2.615916955017301,1,BY,10
3593,14222006001,義美噗啾益生菌果凍(荔枝)247g,36.0,24.0,13.0,11232.0,3.302,12,936.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
3594,14222007001,盛香珍哆啦A夢果味果凍-綜合,48.0,30.0,15.0,21600.0,6.96,6,3600.0,PCS,"[1, 2, 4]","[18, 3, 1]",3,28,1.3333333333333333,0.7958224257542215,22,1.0476190476190477,0.35625,1.0,1.3968253968253967,4,CX,4
3595,14222009001,森永新多樂福水果糖,39.0,21.0,26.0,21294.0,10.25,40,532.4,PCS,[10],[1],10,10,10.0,0.0,1,1.0,0.0,21.0,10.0,1,BY,10
3596,14222011001,好媽媽吉利丁粉,9.0,8.0,13.0,936.0,0.15,10,93.6,PCS,"[1, 2, 4, 7, 10]","[4, 2, 1, 1, 1]",7,29,3.2222222222222223,3.2317865716108862,9,1.0,1.0059453032104635,2.333333333333333,3.2222222222222223,1,BZ,12
3597,14222019001,義美噗啾益生菌果凍(葡萄)247g,36.0,24.0,14.0,12096.0,3.302,12,1008.0,PCS,"[1, 2]","[25, 3]",2,31,1.148148148148148,0.3620139928982456,28,1.037037037037037,0.0994156727767549,0.7777777777777778,1.1906721536351166,4,CX,3
3598,14222025001,義美噗啾益生菌果凍(蘋果)247g,36.0,24.0,14.0,12096.0,3.302,12,1008.0,PCS,"[1, 2, 3]","[17, 1, 1]",2,22,1.1578947368421053,0.501459857121279,19,1.0,0.1875573921028466,1.105263157894737,1.1578947368421053,4,CX,3
3599,14222027001,義美小羊羹,23.0,17.0,14.0,5474.0,4.03,96,57.0,PCS,"[8, 16, 40]","[9, 1, 1]",22,128,11.636363636363637,9.708478019470688,11,1.0,0.6960937500000001,1.9090909090909087,11.636363636363637,5,AZ,37
3600,14222036001,Tarami美味蒟蒻果凍-白桃味,45.0,26.0,16.0,18720.0,5.67,30,624.0,PCS,"[1, 2]","[1, 1]",3,3,1.5,0.7071067811865476,2,1.0,0.2222222222222222,10.5,1.5,4,CY,4
3601,14222042001,盛香珍荔枝蒟蒻小椰果,45.0,29.0,24.0,31320.0,11.05,10,3132.0,PCS,"[1, 2, 3, 5, 6]","[41, 5, 1, 1, 1]",3,65,1.4772727272727273,1.0672424010011572,49,1.1136363636363635,0.5219210127975782,0.4772727272727273,1.6451446280991735,4,CY,5
3602,14222043001,盛香珍綜合蒟蒻小椰果,45.0,29.0,24.0,31320.0,11.05,10,3132.0,PCS,"[1, 2, 3, 4, 5]","[57, 18, 4, 1, 1]",3,114,1.6056338028169015,1.048521043312731,81,1.1408450704225352,0.4264433012355449,0.2957746478873239,1.831779408847451,3,BX,5
3603,14222045001,旺旺吸C凍可吸果凍-草莓果汁,41.0,19.0,15.0,11685.0,2.828,24,486.9,PCS,[6],[3],6,18,6.0,0.0,3,1.0,0.0,7.0,6.0,1,BY,6
3604,14222046001,森永牛奶糖家庭號,48.0,28.0,18.0,24192.0,3.69,10,2419.2,PCS,"[1, 2, 3, 4, 5, 6, 10]","[75, 11, 2, 3, 1, 1, 1]",3,136,1.5632183908045978,1.4034935599001164,94,1.0804597701149423,0.8060862939567073,0.2413793103448276,1.688994583168186,4,CY,6
3605,14222048001,旺旺吸C凍可吸果凍-葡萄果汁,41.0,19.0,15.0,11685.0,2.752,24,486.9,PCS,"[6, 12, 24]","[9, 1, 1]",14,90,8.181818181818182,5.546497666423053,11,1.0,0.4595555555555558,1.9090909090909087,8.181818181818182,1,BY,23
3606,14222049001,皇族綜合果凍(葡萄+百香果),45.0,21.0,18.0,17010.0,4.17,12,1417.5,PCS,"[1, 2]","[6, 3]",2,12,1.3333333333333333,0.5,9,1.0,0.140625,2.333333333333333,1.3333333333333333,4,CY,3
3607,14222053001,KAARO乳酸風味果凍條 600g/包,40.0,28.0,22.0,24640.0,7.8,12,2053.3,PCS,"[1, 2, 3, 4]","[23, 2, 3, 1]",3,40,1.5384615384615383,1.0288155998338762,29,1.1153846153846154,0.4471999999999999,0.8076923076923077,1.7159763313609468,4,CX,5
3608,14222068001,Dr.Q葡萄蒟蒻,37.0,20.0,17.0,12580.0,2.8,10,1258.0,PCS,"[1, 2, 3, 4, 5, 6, 11]","[114, 30, 4, 6, 5, 2, 1]",3,258,1.9253731343283584,1.758446279637383,162,1.208955223880597,0.8341197323577558,0.1567164179104477,2.327689908665627,1,BY,7
3609,14222069001,晶晶葡萄棒,42.0,29.0,20.0,24360.0,11.5,12,2030.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
3610,14222070001,Dr.Q芒果蒟蒻,37.0,20.0,17.0,12580.0,2.8,10,1258.0,PCS,"[1, 2, 5, 6, 7, 10]","[32, 9, 2, 2, 1, 1]",4,89,1.9777777777777776,1.9941834611609024,47,1.0444444444444445,1.0166588240695047,0.4666666666666667,2.0656790123456794,1,BY,8
3611,14222071001,晶晶果凍條,40.0,25.0,16.0,16000.0,5.67,10,1600.0,PCS,"[1, 2, 4]","[17, 5, 1]",3,31,1.55,0.9445132413883326,23,1.15,0.3713237307629113,1.05,1.7825,3,BX,4
3612,14222072001,Dr.Q荔枝蒟蒻,37.0,20.0,17.0,12580.0,2.8,10,1258.0,PCS,"[1, 2, 3, 4, 5, 7, 10]","[96, 24, 5, 2, 4, 1, 1]",3,204,1.8214285714285716,1.6830596640315023,133,1.1875,0.8538365354974354,0.1875,2.1629464285714284,1,BY,7
3613,14222087001,皇族綜合優格果凍(草莓+水蜜桃)300g,45.0,20.0,18.0,16200.0,4.16,12,1350.0,PCS,"[1, 2, 3, 5]","[23, 3, 1, 1]",3,37,1.3703703703703705,0.8835308600308088,28,1.037037037037037,0.4156880373096589,0.7777777777777778,1.421124828532236,4,CX,4
3614,14222089001,比菲多益生菌小Q果凍(原味)280g,37.0,24.0,15.0,13320.0,3.9,12,1110.0,PCS,"[1, 2, 3]","[19, 1, 1]",2,24,1.1428571428571428,0.4780914437337574,21,1.0,0.1749999999999999,1.0,1.1428571428571428,4,CX,3
3615,14222095001,Dr.Q檸檬鹽蒟蒻,37.0,20.0,17.0,12580.0,2.91,10,1258.0,PCS,"[1, 2, 4, 10]","[57, 11, 2, 1]",3,97,1.515625,1.3092126253640768,71,1.109375,0.7461683933147426,0.328125,1.681396484375,4,CY,5
3616,14222104001,比菲多益生菌小Q果凍(葡萄)280g,36.0,23.0,14.0,11592.0,3.9,12,966.0,PCS,"[1, 2]","[9, 1]",2,11,1.1,0.3162277660168379,10,1.0,0.0826446280991735,2.1,1.1,4,CY,2
3617,14222107001,AS 箱裝果凍-麝香葡萄,47.0,36.0,25.0,42300.0,4.8,12,3525.0,PCS,"[1, 2, 3, 6]","[14, 2, 2, 1]",3,30,1.5789473684210529,1.2612070705692229,19,1.0,0.6380246913580244,1.105263157894737,1.5789473684210529,4,CY,5
3618,14222114001,Dr.Q百香果蒟蒻265g,37.0,20.0,17.0,12580.0,2.9,10,1258.0,PCS,"[1, 2, 3, 4, 5, 8, 10, 12]","[79, 15, 4, 1, 2, 1, 1, 1]",4,165,1.8131868131868127,1.8791965653916387,104,1.1428571428571428,1.074136108560351,0.2307692307692307,2.072213500784929,1,BY,7
3619,14222119001,Jelly.B低卡蒟蒻果凍(水蜜桃味)150g,29.0,11.0,20.0,6380.0,1.78,10,638.0,PCS,"[1, 3]","[2, 1]",3,5,1.6666666666666667,1.1547005383792517,3,1.0,0.4800000000000001,7.0,1.6666666666666667,4,CY,5
3620,14222120001,Jelly.B低卡蒟蒻果凍(青葡萄味)150g,29.0,11.0,20.0,6380.0,1.78,10,638.0,PCS,"[1, 10]","[1, 1]",13,11,5.5,6.363961030678928,2,1.0,1.3388429752066118,10.5,5.5,1,BZ,22
3621,14222121001,Jelly.B低卡蒟蒻果凍(藍莓味)150g,28.0,11.0,20.0,6160.0,1.8,10,616.0,PCS,[1],[1],1,1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,1
3622,14222122001,Jelly.B低卡蒟蒻果凍(蘋果味)150g,28.0,11.0,20.0,6160.0,1.8,10,616.0,PCS,[1],[2],1,2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,1
3623,14222123001,Jelly.B低卡蒟蒻果凍(荔枝味)150g,28.0,11.0,20.0,6160.0,1.8,10,616.0,PCS,"[1, 3]","[1, 1]",4,4,2.0,1.4142135623730951,2,1.0,0.5000000000000001,10.5,2.0,1,BZ,6
3624,14222137001,KAARO水果乳酸風味果凍條 600g,41.0,28.0,22.0,25256.0,8.07,12,2104.7,PCS,"[1, 2]","[1, 2]",3,5,1.6666666666666667,0.5773502691896257,3,1.0,0.1199999999999999,7.0,1.6666666666666667,4,CY,4
3625,14222141001,盛香珍纖維果凍-葡萄果汁口味,42.0,28.0,22.0,25872.0,8.4,10,2587.2,PCS,"[1, 2, 5]","[10, 2, 1]",3,19,1.4615384615384617,1.1266014242982163,13,1.0,0.5941828254847649,1.6153846153846154,1.4615384615384617,4,CZ,5
3626,14222142001,盛香珍 零卡果凍-綜合口味,42.0,28.0,22.0,25872.0,8.53,10,2587.2,PCS,"[1, 2, 3, 4, 5, 6, 7, 10]","[65, 25, 6, 3, 5, 5, 2, 1]",4,224,2.4347826086956523,2.8296093304925862,112,1.2173913043478262,1.3506181318681316,0.2282608695652173,2.964083175803403,1,BY,10
3627,14222896001,威德清涼果凍(膠原蛋白),53.0,27.0,16.0,22896.0,7.8,36,636.0,PCS,"[6, 12, 18]","[8, 4, 1]",13,114,8.76923076923077,3.961351750641149,13,1.0,0.2040627885503231,1.6153846153846154,8.76923076923077,1,BY,19
3628,14222897001,威德清涼果凍(能量),53.0,27.0,16.0,22896.0,7.8,36,636.0,PCS,"[6, 12, 18, 30]","[21, 8, 1, 1]",15,270,9.310344827586206,6.3307833428407685,31,1.0689655172413792,0.4623633156966489,0.7241379310344828,9.952437574316289,3,BX,26
3629,14222898001,威德清涼果凍(維他命),53.0,27.0,16.0,22896.0,7.8,36,636.0,PCS,"[6, 12, 18]","[13, 4, 1]",13,144,9.0,3.794733192202055,18,1.125,0.1777777777777777,1.3125,10.125,3,BX,19
3630,14222999001,義美噗啾益生菌果凍(原味)247g,36.0,24.0,14.0,12096.0,3.302,12,1008.0,PCS,"[1, 2, 4, 8]","[15, 5, 1, 1]",4,37,1.761904761904762,2.385471901003277,22,1.0476190476190477,1.83308984660336,1.0,1.8458049886621315,1,BY,8
3631,14223003001,森永嗨啾夾心軟糖 (家庭號)300g,47.0,28.0,18.0,23688.0,3.89,10,2368.8,PCS,"[1, 2, 3, 4, 5, 6, 10, 12]","[192, 30, 9, 6, 4, 5, 1, 1]",5,375,1.984126984126984,2.355338414669758,248,1.312169312169312,1.4091839999999998,0.1111111111111111,2.6035105400184766,1,BY,9
3632,14223005001,哈瑞寶可樂Q軟糖分享包-250g,38.0,29.0,20.0,22040.0,5.722,20,1102.0,PCS,"[1, 2]","[19, 2]",2,23,1.15,0.3663475485325232,21,1.05,0.1014824395582529,1.05,1.2075,4,CX,3
3633,14223006001,比菲多軟糖(原味),24.0,23.0,19.0,10488.0,1.97,48,218.5,PCS,"[1, 2]","[9, 2]",2,13,1.181818181818182,0.4045199174779452,11,1.0,0.1171597633136094,1.9090909090909087,1.181818181818182,4,CY,3
3634,14223018001,Skittles彩虹糖家庭號混合水果,39.0,34.0,24.0,31824.0,4.96,24,1326.0,PCS,"[1, 2, 3, 4, 6]","[45, 6, 2, 1, 1]",3,73,1.4038461538461535,1.0339267502521046,55,1.0576923076923077,0.5424260152550419,0.4038461538461538,1.484837278106509,4,CY,5
3635,14223023001,呦皮漢堡QQ糖96g,40.0,30.0,21.0,25200.0,3.5,24,1050.0,PCS,"[1, 2, 10]","[20, 5, 1]",4,40,1.6666666666666667,1.8804871400937504,26,1.0833333333333333,1.27304347826087,0.875,1.805555555555556,1,BY,7
3636,14223030001,比菲多軟糖-葡萄 75g,39.0,25.0,23.0,22425.0,2.4,24,934.4,PCS,"[1, 2]","[12, 3]",2,18,1.2,0.4140393356054125,15,1.0,0.119047619047619,1.4,1.2,4,CY,3
3637,14223032001,比菲多軟糖(原味),38.0,25.0,22.0,20900.0,2.43,24,870.8,PCS,"[1, 2, 3, 8]","[23, 9, 2, 1]",3,55,1.8333333333333333,1.3412123525798008,35,1.1666666666666667,0.5351952123111998,0.7,2.138888888888889,1,BY,6
3638,14223045001,一百份芒果QQ糖,40.0,28.0,19.0,21280.0,5.1,12,1773.3,PCS,"[2, 4, 6, 8, 10]","[102, 10, 3, 2, 1]",4,288,2.742857142857143,1.5994504550756672,118,1.1238095238095238,0.3400440705128206,0.2,3.082448979591837,3,BX,7
3639,14223048001,一百份酸 Q糖,59.0,30.0,18.0,31860.0,4.24,12,2655.0,PCS,"[1, 2, 3]","[4, 1, 1]",3,9,1.5,0.8366600265340756,6,1.0,0.3111111111111111,3.5,1.5,4,CY,4
3640,14223062001,彩虹糖混和水果80g,39.0,22.0,24.0,20592.0,6.0,60,343.2,PCS,"[1, 2, 3]","[3, 3, 1]",3,12,1.7142857142857142,0.7559289460184545,7,1.0,0.1944444444444445,3.0,1.7142857142857142,4,CY,4
3641,14223065001,良澔-白棉棉特大棉花糖,44.0,30.0,19.0,25080.0,2.2,12,2090.0,PCS,"[1, 2]","[6, 1]",2,8,1.1428571428571428,0.3779644730092272,7,1.0,0.109375,3.0,1.1428571428571428,4,CY,3
3642,14223073001,家樂福乳酸風味軟Q糖,36.0,22.0,17.0,13464.0,1.03,12,1122.0,PCS,"[1, 2, 4]","[13, 2, 1]",3,21,1.4,0.8280786712108251,16,1.0666666666666669,0.3498542274052479,1.4,1.4933333333333332,4,CY,4
3643,14223080001,森永嗨啾軟糖家庭包(特選)300g,46.0,27.0,18.0,22356.0,3.87,10,2235.6,PCS,"[1, 2, 3, 4, 5, 6]","[36, 5, 2, 1, 1, 1]",3,67,1.675,1.366025490620743,46,1.15,0.6651015873559871,0.525,1.92625,1,BY,6
3644,14223083001,義美寶吉果汁Jelly糖-酸甜水果,36.0,25.0,15.0,13500.0,1.8,12,1125.0,PCS,"[1, 2, 3]","[9, 1, 1]",2,14,1.2727272727272727,0.6466697906828633,11,1.0,0.2581632653061225,1.9090909090909087,1.2727272727272727,4,CY,3
